source_type,source_id,target_type,target_id,is_match,fg_legacy_name_match_score,fg_legacy_speciality_match
gpo,12520360,pm,4877116,False,76.71,0
gpo,12520360,pm,4877116,False,76.71,0
gpo,12808244,pm,3113429,False,80.0,0
gpo,12808244,pm,3113429,False,80.0,0
gpo,12808244,pm,3113429,False,80.0,0
gpo,12478729,pm,3198946,False,72.55,0
gpo,12529749,pm,601827,True,86.88,0
gpo,12562218,pm,1009173,False,79.34,0
gpo,12562218,pm,1009173,False,79.34,0
gpo,12355003,pm,1120715,False,77.15,1
gpo,12450740,pm,4195994,True,81.65,0
gpo,12450740,pm,4195994,True,81.65,0
gpo,12450740,pm,4195994,True,81.65,0
gpo,12501642,pm,3802200,False,76.97,0
gpo,12501642,pm,3802200,False,76.97,0
gpo,12501642,pm,3802200,False,76.97,0
gpo,12884221,pm,3151832,False,71.27,0
gpo,12884221,pm,3151832,False,71.27,0
gpo,12776948,pm,2773568,True,80.83,0
gpo,12785841,pm,3170439,False,70.99,0
gpo,12785841,pm,3170439,False,70.99,0
gpo,12895408,pm,3535385,False,69.03,0
gpo,12895408,pm,3535385,False,69.03,0
gpo,12852772,pm,2758541,False,69.02,0
gpo,12829595,pm,3933439,False,63.56,0
gpo,12829595,pm,3933439,False,63.56,0
gpo,12829595,pm,3933439,False,63.56,0
gpo,12861250,pm,1564145,False,75.7,0
gpo,12861250,pm,1564145,False,75.7,0
gpo,12861250,pm,1564145,False,75.7,0
gpo,12848133,pm,411745,True,81.65,0
gpo,12848133,pm,411745,True,81.65,0
gpo,12760583,pm,2168879,True,83.85,0
gpo,12760583,pm,2168879,True,83.85,0
gpo,12760583,pm,2168879,True,81.66,0
gpo,12795807,pm,2830896,True,80.4,0
gpo,12795807,pm,2830896,True,80.4,0
gpo,12795807,pm,2830896,True,81.0,0
gpo,12818253,pm,2634129,True,82.16,0
gpo,12833191,pm,2690986,False,73.79,0
gpo,12833191,pm,2690986,False,73.79,0
gpo,12833191,pm,2690986,False,73.79,0
gpo,12872306,pm,4056272,False,78.78,0
gpo,12953320,pm,1661993,True,89.44,0
gpo,12953320,pm,1661993,True,89.44,0
gpo,12953320,pm,1661993,True,89.44,0
gpo,9333615,pm,4452002,False,73.31,0
gpo,9333615,pm,4452002,False,73.31,0
gpo,9333615,pm,4452002,False,73.31,0
gpo,12698221,pm,2361734,True,84.92,0
gpo,12698221,pm,2361734,True,84.92,0
gpo,12698221,pm,2361734,True,84.92,0
gpo,12710869,pm,657993,False,77.23,0
gpo,12710869,pm,657993,False,79.03,0
gpo,12710869,pm,657993,False,79.03,0
gpo,9513999,pm,3802224,False,71.07,0
gpo,9474522,pm,2026234,True,92.11,0
gpo,9522438,pm,639500,False,78.57,0
gpo,12585084,pm,2296063,False,76.12,0
gpo,12628240,pm,3258609,True,85.93,0
gpo,12628240,pm,3258609,True,85.93,0
gpo,12628240,pm,3258609,True,85.93,0
gpo,12775745,pm,1300720,True,88.92,0
gpo,12775745,pm,1300720,True,88.92,0
gpo,12775745,pm,1300720,True,88.92,0
gpo,12608477,pm,4323606,False,78.16,0
gpo,12731033,pm,4490974,False,70.67,0
gpo,12701129,pm,1096950,False,75.02,0
gpo,12701129,pm,1096950,False,75.02,0
gpo,12701129,pm,1096950,False,75.02,0
gpo,12734473,pm,3847349,True,83.62,1
gpo,12368746,pm,3028036,False,78.26,0
gpo,12368746,pm,3028036,False,78.26,0
gpo,12368746,pm,3028036,False,78.26,0
gpo,12436040,pm,1402726,True,86.86,0
gpo,12436040,pm,1402726,True,86.86,0
gpo,12442495,pm,1440552,False,75.26,0
gpo,12742222,pm,2230268,True,88.13,0
gpo,12742222,pm,2230268,True,88.13,0
gpo,12742222,pm,2230268,True,88.13,0
gpo,12646929,pm,1644438,False,73.03,0
gpo,12646929,pm,1644438,False,77.07,0
gpo,12646929,pm,1644438,False,77.07,0
gpo,12647430,pm,2937102,False,73.79,0
gpo,12647430,pm,2937102,False,73.79,0
gpo,12647430,pm,2937102,False,73.79,0
gpo,12679810,pm,4927585,False,73.72,0
gpo,12679810,pm,4927585,False,73.72,0
gpo,12679810,pm,4927585,False,73.72,0
gpo,12733761,pm,1569067,True,84.19,0
gpo,12733761,pm,1569067,True,84.19,0
gpo,12733761,pm,1569067,True,84.19,0
gpo,12715203,pm,372657,False,66.68,0
gpo,12715203,pm,372657,False,66.68,0
gpo,12715203,pm,372657,False,66.68,0
gpo,12755336,pm,1262685,True,90.45,0
gpo,12351715,pm,496227,False,76.97,0
gpo,12351715,pm,496227,False,76.97,0
gpo,12351715,pm,496227,False,76.97,0
gpo,12411813,pm,3826608,False,78.95,0
gpo,12411813,pm,3826608,False,78.95,0
gpo,12436548,pm,1207482,False,72.17,0
gpo,12436548,pm,1207482,False,72.17,0
gpo,12436548,pm,1207482,False,72.17,0
gpo,12475792,pm,3913094,False,73.03,0
gpo,12530945,pm,2572558,False,76.97,0
gpo,12530945,pm,2572558,False,76.97,0
gpo,12530945,pm,2572558,False,76.97,0
gpo,12375499,pm,2394325,True,81.31,0
gpo,12375499,pm,2394325,True,80.91,0
gpo,12375499,pm,2394325,True,80.91,0
gpo,12476114,pm,4118932,True,85.75,0
gpo,12476114,pm,4118932,True,85.75,0
gpo,12476114,pm,4118932,True,85.75,0
gpo,12494241,pm,217567,False,76.04,0
gpo,12494241,pm,217567,False,76.04,0
gpo,12494241,pm,217567,False,76.04,0
gpo,12531214,pm,4474866,False,78.33,0
gpo,12531214,pm,4474866,False,78.33,0
gpo,12531214,pm,4474866,False,78.33,0
gpo,12601552,pm,4231498,True,85.21,0
gpo,12601552,pm,4231498,True,85.21,0
gpo,12601552,pm,4231498,True,84.02,0
gpo,12364582,pm,4965562,True,81.91,0
gpo,12358452,pm,1057055,True,84.52,0
gpo,12358452,pm,1057055,True,84.52,0
gpo,12358452,pm,1057055,True,84.52,0
gpo,12506584,pm,4579014,False,73.03,0
gpo,12506584,pm,4579014,False,73.03,0
gpo,12506584,pm,4579014,False,73.03,0
gpo,12521317,pm,4053733,True,83.53,0
gpo,12521317,pm,4053733,True,83.53,0
gpo,12521317,pm,4053733,True,83.73,0
gpo,12871266,pm,3155781,True,87.71,0
gpo,12871266,pm,3155781,True,87.71,0
gpo,12858549,pm,814749,False,67.08,0
gpo,12858549,pm,814749,False,67.08,0
gpo,12858549,pm,814749,False,67.08,0
gpo,1793284,pm,1010348,False,60.47,0
gpo,1893364,pm,1624397,True,86.67,0
gpo,1792314,pm,2863178,False,80.0,0
gpo,1814137,pm,363351,False,76.14,0
gpo,1814819,pm,1279972,False,70.19,0
gpo,1824026,pm,2683241,False,73.96,0
gpo,1824359,pm,3018759,False,79.06,0
gpo,1824598,pm,3271070,False,69.17,0
gpo,1849671,pm,1697710,False,71.35,0
gpo,1849682,pm,3135394,False,73.47,0
gpo,1840577,pm,2205547,False,69.03,0
gpo,1864015,pm,2059912,False,64.55,0
gpo,1882320,pm,2820030,False,73.81,0
gpo,1887959,pm,4165130,False,73.22,0
gpo,1896176,pm,2054980,False,73.79,0
gpo,1883567,pm,3996225,False,60.61,0
gpo,1894930,pm,514085,True,83.62,0
gpo,1796532,pm,381537,False,74.42,0
gpo,1809669,pm,4096450,False,67.03,0
gpo,1813213,pm,1427533,False,71.75,0
gpo,1858046,pm,456072,False,72.76,0
gpo,1865091,pm,1238029,False,77.02,0
gpo,1867520,pm,2425168,False,76.38,0
gpo,1896049,pm,2075679,False,71.44,0
gpo,1878282,pm,2582069,True,80.66,0
gpo,1879184,pm,3239287,True,80.18,0
gpo,1815553,pm,1448560,False,74.09,0
gpo,1832513,pm,1572494,False,77.43,0
gpo,1852310,pm,1188617,False,73.34,0
gpo,1854299,pm,1269037,False,76.7,0
gpo,1859687,pm,1755902,False,73.17,1
gpo,1881373,pm,2444728,False,78.31,0
gpo,1889419,pm,552064,True,85.63,0
gpo,1818726,pm,5018102,False,73.33,1
gpo,1824856,pm,1932031,False,72.76,0
gpo,1861623,pm,634963,True,85.63,0
gpo,1813658,pm,3490594,False,77.23,0
gpo,1855472,pm,3440122,False,66.45,0
gpo,1812334,pm,2262495,False,80.0,1
gpo,1789159,pm,2431090,False,65.32,0
gpo,1792664,pm,942509,False,74.01,1
gpo,1821464,pm,555578,False,76.11,0
gpo,1851754,pm,4202898,False,79.8,1
gpo,1862910,pm,2158549,False,73.3,0
gpo,1813935,pm,2248057,False,76.28,1
gpo,1815884,pm,4099556,False,69.41,0
gpo,1828161,pm,139315,False,66.94,1
gpo,1835095,pm,1640714,False,60.81,0
gpo,1848163,pm,4489973,False,68.8,0
gpo,1875430,pm,3002737,False,62.99,0
gpo,1800279,pm,4295769,False,76.95,0
gpo,1800529,pm,4296983,False,77.11,0
gpo,1789496,pm,3763019,False,70.09,0
gpo,1842063,pm,5396701,False,77.75,0
gpo,1890116,pm,800034,True,81.89,0
gpo,1845127,pm,3565119,False,73.79,0
gpo,1846773,pm,555336,False,78.15,0
gpo,1849608,pm,4236362,False,77.15,0
gpo,1868155,pm,1283964,False,70.96,0
gpo,1828017,pm,1121007,False,71.44,1
gpo,1846333,pm,107043,True,80.44,0
gpo,1858683,pm,2391519,False,76.14,0
gpo,1872436,pm,4613148,True,85.28,0
gpo,1876182,pm,3626287,False,71.98,0
gpo,1876760,pm,5182174,False,66.8,0
gpo,1869903,pm,3882633,False,73.5,0
gpo,1793155,pm,2490366,False,73.58,0
gpo,1830723,pm,1359586,False,75.91,0
gpo,9373936,pm,734357,False,72.76,0
gpo,9373936,pm,734357,False,72.76,0
gpo,9373936,pm,734357,False,72.76,0
gpo,9357170,pm,3923306,False,64.72,0
gpo,9357170,pm,3923306,False,64.72,0
gpo,9405863,pm,976014,False,70.48,0
gpo,9405863,pm,976014,False,71.28,0
gpo,9405863,pm,976014,False,71.28,0
gpo,9348617,pm,1084529,False,79.81,0
gpo,9348617,pm,1084529,False,79.81,0
gpo,9348617,pm,1084529,False,79.81,0
gpo,9321748,pm,1201796,False,62.16,0
gpo,9321748,pm,1201796,False,62.16,0
gpo,9373153,pm,97643,False,70.16,0
gpo,9373153,pm,97643,False,70.16,0
gpo,9373153,pm,97643,False,70.16,0
gpo,9393548,pm,205051,False,66.07,0
gpo,9393548,pm,205051,False,66.07,0
gpo,9393548,pm,205051,False,66.07,0
gpo,9362311,pm,2575699,False,71.22,0
gpo,9362311,pm,2575699,False,71.22,0
gpo,9362311,pm,2575699,False,71.22,0
gpo,9358020,pm,1080695,False,72.06,0
gpo,9358020,pm,1080695,False,72.06,0
gpo,9418113,pm,228403,True,85.71,0
gpo,9298752,pm,211182,False,63.39,0
gpo,9298752,pm,211182,False,63.39,0
gpo,9298752,pm,211182,False,63.39,0
gpo,9352748,pm,937255,False,65.67,0
gpo,9352748,pm,937255,False,65.67,0
gpo,9355251,pm,2706192,False,71.27,0
gpo,9355251,pm,2706192,False,71.27,0
gpo,9393375,pm,1257277,False,67.97,0
gpo,9393375,pm,1257277,False,67.97,0
gpo,9393375,pm,1257277,False,67.97,0
gpo,9379390,pm,2342438,False,71.75,0
gpo,9323176,pm,941560,False,63.55,0
gpo,9323176,pm,941560,False,63.55,0
gpo,9323176,pm,941560,False,63.55,0
gpo,9300984,pm,1026057,False,68.11,0
gpo,9306635,pm,3757008,False,62.99,0
gpo,9306635,pm,3757008,False,62.99,0
gpo,9306635,pm,3757008,False,63.5,0
gpo,9388528,pm,1970819,False,61.1,0
gpo,9388528,pm,1970819,False,61.1,0
gpo,9388528,pm,1970819,False,61.3,0
gpo,9296985,pm,1828592,False,73.13,0
gpo,9296985,pm,1828592,False,73.13,0
gpo,9296985,pm,1828592,False,73.13,0
gpo,9356943,pm,3386987,False,72.02,0
gpo,9356943,pm,3386987,False,72.02,0
gpo,9356943,pm,3386987,False,72.02,0
gpo,9360714,pm,4267880,True,82.61,0
gpo,9360714,pm,4267880,True,83.21,0
gpo,9360714,pm,4267880,True,83.21,0
gpo,9364914,pm,1051810,False,63.64,0
gpo,9364914,pm,1051810,False,63.64,0
gpo,9364914,pm,1051810,False,63.64,0
gpo,9313222,pm,3911035,False,67.97,0
gpo,9313222,pm,3911035,False,67.97,0
gpo,9313222,pm,3911035,False,68.17,0
gpo,9348939,pm,253508,True,80.18,0
gpo,9348939,pm,253508,True,80.18,0
gpo,9348939,pm,253508,True,80.18,0
gpo,9335842,pm,3105206,False,77.15,0
gpo,9335842,pm,3105206,False,77.15,0
gpo,9335842,pm,3105206,False,77.15,0
gpo,9372875,pm,4324957,False,78.28,0
gpo,9372875,pm,4324957,False,78.28,0
gpo,9372875,pm,4324957,False,78.28,0
gpo,9313710,pm,2749527,False,66.67,0
gpo,9313710,pm,2749527,False,66.67,0
gpo,9425061,pm,3090591,False,74.6,0
gpo,9425061,pm,3090591,False,74.6,0
gpo,9425061,pm,3090591,False,74.6,0
gpo,9310383,pm,4061039,False,74.62,0
gpo,9310383,pm,4061039,False,74.62,0
gpo,9310383,pm,4061039,False,74.62,0
gpo,9407349,pm,3878531,False,63.92,0
gpo,9407349,pm,3878531,False,63.92,0
gpo,9388047,pm,4981220,False,75.82,0
gpo,9388047,pm,4981220,False,75.82,0
gpo,9388047,pm,4981220,False,75.82,0
gpo,9322037,pm,4962660,False,69.34,0
gpo,9322037,pm,4962660,False,69.34,0
gpo,9322037,pm,4962660,False,69.34,0
gpo,9361698,pm,913709,False,60.66,0
gpo,9361698,pm,913709,False,60.66,0
gpo,9361698,pm,913709,False,60.66,0
gpo,9418113,pm,1431757,False,76.38,0
gpo,9389949,pm,2062310,False,60.52,0
gpo,9389949,pm,2062310,False,60.52,0
gpo,9389949,pm,2062310,False,60.52,0
gpo,9409621,pm,1336141,False,60.7,0
gpo,9409621,pm,1336141,False,60.7,0
gpo,9409621,pm,1336141,False,60.7,0
gpo,9321834,pm,2823690,False,60.82,0
gpo,9321834,pm,2823690,False,60.82,0
gpo,9344048,pm,232457,True,84.42,0
gpo,9344048,pm,232457,True,84.42,0
gpo,9344048,pm,232457,True,84.42,0
gpo,9403809,pm,4178180,False,76.97,0
gpo,9403809,pm,4178180,False,76.97,0
gpo,9403809,pm,4178180,False,76.97,0
gpo,9369972,pm,1319995,False,70.81,0
gpo,9369972,pm,1319995,False,71.61,0
gpo,9369972,pm,1319995,False,71.61,0
gpo,9340270,pm,697432,True,81.45,0
gpo,9340270,pm,697432,True,81.45,0
gpo,9340270,pm,697432,True,81.45,0
gpo,9311236,pm,2685338,False,60.09,0
gpo,9311236,pm,2685338,False,60.09,0
gpo,9311236,pm,2685338,False,60.09,0
gpo,9401853,pm,3153597,False,66.28,0
gpo,9401853,pm,3153597,False,66.28,0
gpo,9401853,pm,3153597,False,66.28,0
gpo,9344421,pm,3932260,False,65.64,0
gpo,9344421,pm,3932260,False,65.64,0
gpo,9344421,pm,3932260,False,65.64,0
gpo,9366908,pm,3518592,False,78.34,0
gpo,9366908,pm,3518592,False,78.34,0
gpo,9366908,pm,3518592,False,78.34,0
gpo,9365941,pm,3861660,False,65.23,0
gpo,9365941,pm,3861660,False,65.23,0
gpo,9365941,pm,3861660,False,65.23,0
gpo,9297186,pm,2575017,True,81.45,0
gpo,9414138,pm,3626017,False,62.91,0
gpo,9414138,pm,3626017,False,62.91,0
gpo,9386579,pm,3828006,True,88.73,0
gpo,9386579,pm,3828006,True,88.73,0
gpo,9386579,pm,3828006,True,88.73,0
gpo,9401143,pm,3262044,False,65.7,0
gpo,9401143,pm,3262044,False,65.7,0
gpo,9401143,pm,3262044,False,65.7,0
gpo,9321258,pm,478988,False,62.31,0
gpo,9321258,pm,478988,False,62.31,0
gpo,9321258,pm,478988,False,62.31,0
gpo,9303191,pm,3148204,False,76.28,0
gpo,9303191,pm,3148204,False,76.28,0
gpo,9303191,pm,3148204,False,76.28,0
gpo,1866528,pm,1160939,True,85.81,0
gpo,1841114,pm,1692258,False,63.64,0
gpo,1864916,pm,2646398,False,78.87,1
gpo,1864733,pm,2480282,True,80.62,0
gpo,1842614,pm,1353691,False,71.27,0
gpo,1863582,pm,4065210,False,77.59,0
gpo,1832325,pm,2237751,True,85.08,0
gpo,1886918,pm,4698397,True,85.08,0
gpo,1864284,pm,1882294,False,63.9,0
gpo,1862757,pm,1939435,True,82.91,1
gpo,1895781,pm,4032406,False,73.48,0
gpo,1862022,pm,539211,False,67.08,0
gpo,1867783,pm,1053682,False,76.06,0
gpo,1834452,pm,1072655,True,80.06,0
gpo,1856980,pm,4230294,False,77.42,0
gpo,1842644,pm,3581915,True,80.72,0
gpo,1836622,pm,27497,False,74.5,0
gpo,1865779,pm,2525163,True,82.78,0
gpo,1889658,pm,280486,False,78.58,0
gpo,1845150,pm,2069518,False,75.38,0
gpo,1834973,pm,4660568,False,69.03,0
gpo,1895578,pm,2035608,False,63.9,0
gpo,1840845,pm,1606049,True,83.47,0
gpo,1789072,pm,2186562,False,69.03,0
gpo,1891326,pm,1989381,False,71.07,0
gpo,1888745,pm,2532360,False,80.0,0
gpo,1850822,pm,2071980,False,77.73,1
gpo,1862891,pm,4108513,False,74.14,0
gpo,1858426,pm,3736607,False,76.06,0
gpo,1876750,pm,4170618,False,71.27,0
gpo,1849273,pm,1777738,False,78.58,0
gpo,1867934,pm,548092,False,61.55,0
gpo,1870904,pm,169351,False,64.52,0
gpo,1802145,pm,2378554,False,78.26,0
gpo,1834452,pm,3629259,True,82.23,0
gpo,1819903,pm,671649,False,78.15,0
gpo,1896003,pm,1246344,False,71.44,0
gpo,1813934,pm,1052308,False,79.61,0
gpo,1878160,pm,1459325,True,81.5,1
gpo,1842489,pm,1604176,False,77.61,1
gpo,1841107,pm,2965076,False,79.65,0
gpo,1897426,pm,4080586,True,80.06,0
gpo,1870900,pm,5086559,True,80.72,0
gpo,1845565,pm,1629498,False,77.54,0
gpo,1828252,pm,2786559,True,80.31,0
gpo,1792959,pm,712599,False,75.3,0
gpo,1879778,pm,1338223,False,77.06,0
gpo,1870244,pm,3915452,True,83.92,0
gpo,1788651,pm,2785935,False,77.01,0
gpo,1833569,pm,2230926,False,71.52,1
gpo,1897330,pm,5061857,False,67.81,1
gpo,1855427,pm,2227413,False,65.47,0
gpo,1827316,pm,4227278,False,71.15,0
gpo,1866390,pm,1767661,False,69.78,0
gpo,1836639,pm,3199010,False,79.88,0
gpo,1789234,pm,2826872,True,88.39,0
gpo,1887000,pm,3950634,False,79.65,0
gpo,1834951,pm,4228734,False,60.61,0
gpo,1834621,pm,1878886,False,64.55,0
gpo,1815109,pm,3279633,True,83.6,0
gpo,1825558,pm,2992248,True,81.14,0
gpo,1893506,pm,3027697,False,79.92,0
gpo,1829315,pm,3102752,True,84.02,0
gpo,1888811,pm,486220,False,78.58,0
gpo,1861542,pm,1358791,True,86.75,0
gpo,1863482,pm,2756666,False,71.15,0
gpo,1820273,pm,2900119,False,77.02,0
gpo,1830745,pm,3406665,True,81.5,0
gpo,1831500,pm,4924082,False,68.85,0
gpo,1820163,pm,2279554,True,83.81,0
gpo,1838425,pm,2972814,True,81.59,0
gpo,1827746,pm,1167052,False,75.38,0
gpo,1870595,pm,311638,True,83.54,1
gpo,1895578,pm,655575,False,63.9,0
gpo,1837919,pm,3173270,False,71.07,0
gpo,1895676,pm,1423945,False,71.27,0
gpo,1878410,pm,1446629,False,78.58,0
gpo,1800453,pm,1480130,True,83.54,0
gpo,1817218,pm,591084,False,66.67,0
gpo,1890799,pm,2314441,False,72.76,0
gpo,1879958,pm,2018911,False,79.47,0
gpo,1850003,pm,628687,True,81.65,0
gpo,1872554,pm,1078099,True,81.11,0
gpo,1890190,pm,5060733,True,81.14,1
gpo,1843643,pm,480625,False,79.71,0
gpo,1860703,pm,664305,False,78.58,0
gpo,1852769,pm,3641527,True,81.3,0
gpo,1872753,pm,557018,True,87.5,0
gpo,1880268,pm,4861783,True,84.3,0
gpo,1830590,pm,1754087,False,78.17,0
gpo,1880348,pm,104267,False,79.41,0
gpo,1882469,pm,3881586,False,78.58,0
gpo,1829953,pm,4486329,True,80.69,0
gpo,1843851,pm,3684723,False,66.14,0
gpo,1869874,pm,2843573,False,63.91,0
gpo,1836122,pm,3908295,True,81.14,0
gpo,1845256,pm,1514350,True,84.87,0
gpo,1867368,pm,2159792,False,71.15,0
gpo,1882745,pm,58968,False,79.27,0
gpo,1829739,pm,1352730,False,76.0,0
gpo,1862261,pm,3903440,False,61.55,0
gpo,1859568,pm,225709,True,80.15,0
gpo,1794594,pm,4230462,True,85.81,0
gpo,1839802,pm,4956306,False,77.05,0
gpo,1892401,pm,3355384,False,77.69,0
gpo,1862757,pm,2924126,False,77.68,0
gpo,1840193,pm,2115244,True,83.62,0
gpo,1890074,pm,1624731,False,78.59,0
gpo,1878903,pm,3900204,True,80.62,0
gpo,1870231,pm,258266,False,78.26,0
gpo,1893519,pm,3027697,False,79.92,0
gpo,1794786,pm,3450353,False,71.15,0
gpo,1836639,pm,1271191,False,78.61,0
gpo,1884119,pm,4791509,False,74.85,0
gpo,1860665,pm,469623,True,83.37,0
gpo,1840190,pm,1099328,False,67.42,0
gpo,1852708,pm,708879,True,82.28,0
gpo,1895245,pm,3716940,False,71.86,0
gpo,1843346,pm,21854,False,77.68,0
gpo,1897426,pm,919393,False,78.12,0
gpo,1813367,pm,2540420,False,77.67,0
gpo,1828595,pm,502958,False,75.38,0
gpo,1828058,pm,356913,False,77.61,0
gpo,1817261,pm,315884,True,81.48,0
gpo,1820934,pm,3432579,False,79.58,0
gpo,1839583,pm,5083839,True,81.42,1
gpo,1875018,pm,5040068,False,65.9,1
gpo,1860010,pm,217956,False,76.35,0
gpo,1789753,pm,670359,False,78.58,0
gpo,1894864,pm,1823807,False,77.38,0
gpo,1849635,pm,3177487,False,72.37,0
gpo,1889649,pm,1051001,True,83.56,0
gpo,1875889,pm,3284171,False,78.87,0
gpo,1889784,pm,2754393,True,84.38,0
gpo,1838691,pm,3308267,True,83.62,0
gpo,1820096,pm,3670817,False,64.55,0
gpo,1890115,pm,3878621,False,67.08,1
gpo,1864077,pm,4794087,False,74.11,0
gpo,1795303,pm,405236,False,71.27,0
gpo,1869112,pm,3253338,True,80.34,1
gpo,1897068,pm,3040940,True,88.13,1
gpo,1896846,pm,3879417,False,62.85,0
gpo,1834460,pm,2686460,False,79.47,0
gpo,1800489,pm,2566712,True,87.5,0
gpo,1801211,pm,3076076,False,77.85,0
gpo,1826055,pm,1162818,False,71.27,1
gpo,1833333,pm,1862828,False,66.14,0
gpo,1825708,pm,2557647,False,77.69,0
gpo,1816669,pm,3703072,False,79.05,1
gpo,1877464,pm,1517551,True,82.72,0
gpo,1844569,pm,3141167,False,61.18,0
gpo,1789153,pm,921617,False,73.48,0
gpo,1837524,pm,1112034,False,75.38,0
gpo,1890597,pm,4085209,True,86.86,1
gpo,1848338,pm,1851881,True,84.64,0
gpo,1868989,pm,957911,False,72.85,0
gpo,1860703,pm,494213,False,78.58,2
gpo,1879167,pm,3020241,False,61.18,0
gpo,1889869,pm,91348,False,71.27,0
gpo,1852302,pm,1965932,False,72.61,0
gpo,1891017,pm,1123542,True,87.5,0
gpo,1862246,pm,1988131,False,76.27,0
gpo,1836761,pm,557364,False,77.22,0
gpo,1803881,pm,3696256,True,100.0,0
gpo,1819046,pm,3176084,True,100.0,1
gpo,1866402,pm,1039915,True,100.0,0
gpo,1844131,pm,3785586,True,100.0,0
gpo,1855487,pm,2443034,True,100.0,0
gpo,1852772,pm,5180249,True,100.0,0
gpo,1796254,pm,2705514,True,100.0,0
gpo,1892927,pm,3727821,True,100.0,0
gpo,9314975,pm,4461715,False,77.0,0
gpo,9314975,pm,4461715,False,77.0,0
gpo,9308717,pm,1187221,False,73.78,0
gpo,9308717,pm,1187221,False,73.78,0
gpo,9332731,pm,4777251,False,73.03,0
gpo,9286759,pm,7801451,False,73.03,0
gpo,9286759,pm,7801451,False,73.03,0
gpo,9402901,pm,1669742,False,73.96,0
gpo,9402901,pm,1669742,False,73.96,0
gpo,9327439,pm,4720135,False,75.59,0
gpo,9327439,pm,4720135,False,75.59,0
gpo,9327439,pm,4720135,False,75.59,0
gpo,9401270,pm,4758282,True,88.89,0
gpo,9410580,pm,6983179,False,74.62,0
gpo,9410580,pm,6983179,False,74.62,0
gpo,9372606,pm,4739673,False,75.0,0
gpo,9372606,pm,4739673,False,75.0,0
gpo,12675920,pm,3652060,False,65.27,0
gpo,12675920,pm,3652060,False,65.07,0
gpo,12675920,pm,3652060,False,65.27,0
gpo,12740259,pm,3604014,False,79.06,0
gpo,12740259,pm,3604014,False,79.06,0
gpo,12740259,pm,3604014,False,79.06,0
gpo,12750304,pm,4273770,False,72.06,0
gpo,12750304,pm,4273770,False,72.06,0
gpo,12753709,pm,1232492,False,61.3,0
gpo,12403797,pm,1866096,True,82.16,0
gpo,12403797,pm,1866096,True,82.16,0
gpo,12403797,pm,1866096,True,82.16,0
gpo,12370705,pm,2881120,True,83.62,0
gpo,12370705,pm,2881120,True,83.62,0
gpo,12490443,pm,2957651,True,81.65,0
gpo,12490443,pm,2957651,True,87.43,0
gpo,12490443,pm,2957651,True,87.43,0
gpo,12519343,pm,3093177,True,80.47,0
gpo,12519343,pm,3093177,True,80.07,0
gpo,12530497,pm,3491423,False,64.67,0
gpo,12530497,pm,3491423,False,64.67,0
gpo,12530497,pm,3491423,False,64.67,0
gpo,12557162,pm,71288,True,84.87,0
gpo,12853286,pm,3741314,False,69.4,0
gpo,12853286,pm,3741314,False,69.4,0
gpo,12861938,pm,2773730,True,81.45,0
gpo,9324128,pm,4979656,False,75.82,0
gpo,9324128,pm,4979656,False,75.82,0
gpo,9324128,pm,4979656,False,75.82,0
gpo,12953564,pm,62891,True,90.91,0
gpo,12953564,pm,62891,True,90.91,0
gpo,12953564,pm,62891,True,90.91,0
gpo,9308116,pm,3829686,False,70.16,0
gpo,9308116,pm,3829686,False,70.16,0
gpo,9308116,pm,3829686,False,70.16,0
gpo,9356580,pm,3177869,False,62.01,0
gpo,9356580,pm,3177869,False,62.01,0
gpo,9356580,pm,3177869,False,62.01,0
gpo,9418199,pm,2246657,False,69.61,0
gpo,12668933,pm,3288326,False,75.59,0
gpo,12668933,pm,3288326,False,75.59,0
gpo,12696038,pm,1289009,False,76.28,0
gpo,12696038,pm,1289009,False,76.28,0
gpo,12706733,pm,3468253,False,80.0,0
gpo,12706733,pm,3468253,False,80.0,0
gpo,12720333,pm,3399871,False,74.6,0
gpo,12720333,pm,3399871,False,74.6,0
gpo,12805958,pm,911483,True,80.4,0
gpo,12805958,pm,911483,True,80.4,0
gpo,12805958,pm,911483,True,80.4,0
gpo,12834326,pm,2386816,False,70.07,0
gpo,12676683,pm,2247788,False,73.38,0
gpo,12404680,pm,453156,False,73.73,0
gpo,12496091,pm,3358749,False,60.03,0
gpo,12491623,pm,4847700,True,84.19,0
gpo,12491623,pm,4847700,True,84.19,0
gpo,12491623,pm,4847700,True,84.19,0
gpo,12549217,pm,2008625,True,87.04,0
gpo,12549217,pm,2008625,True,87.04,0
gpo,9401217,pm,467376,True,82.73,0
gpo,9401217,pm,467376,True,82.73,0
gpo,9401217,pm,467376,True,82.73,0
gpo,12618589,pm,231533,False,59.15,0
gpo,12618589,pm,231533,False,59.15,0
gpo,12618589,pm,231533,False,59.15,0
gpo,12704094,pm,903893,True,95.12,0
gpo,12807890,pm,1822917,False,75.26,0
gpo,12807890,pm,1822917,False,75.26,0
gpo,12807890,pm,1822917,False,75.26,0
gpo,12393441,pm,2135206,True,86.3,0
gpo,12508457,pm,113944,True,89.44,0
gpo,12508457,pm,113944,True,89.44,0
gpo,12508457,pm,113944,True,89.44,0
gpo,12540642,pm,1285036,False,70.71,0
gpo,12577038,pm,432414,False,76.47,0
gpo,12567631,pm,1017112,True,83.21,0
gpo,12395898,pm,2854635,False,74.46,0
